time_s,time_min,voltage_V,soc_pct,temperature_C,relay_closed,fault_overvoltage,fault_undervoltage,fault_overtemp,current_A
3763,62.72,3.6061,47.72,25.067,1,0,0,0,1.5
3764,62.73,3.606,47.71,25.067,1,0,0,0,1.5
3765,62.75,3.606,47.69,25.067,1,0,0,0,1.5
3766,62.77,3.6059,47.68,25.067,1,0,0,0,1.5
3767,62.78,3.6058,47.67,25.067,1,0,0,0,1.5
3768,62.8,3.6058,47.65,25.067,1,0,0,0,1.5
3769,62.82,3.6057,47.64,25.067,1,0,0,0,1.5
3770,62.83,3.6056,47.62,25.067,1,0,0,0,1.5
3771,62.85,3.6056,47.61,25.067,1,0,0,0,1.5
3772,62.87,3.6055,47.6,25.067,1,0,0,0,1.5
3773,62.88,3.6054,47.58,25.067,1,0,0,0,1.5
3774,62.9,3.6053,47.57,25.067,1,0,0,0,1.5
3775,62.92,3.6053,47.56,25.067,1,0,0,0,1.5
3776,62.93,3.6052,47.54,25.067,1,0,0,0,1.5
3777,62.95,3.6051,47.53,25.067,1,0,0,0,1.5
3778,62.97,3.6051,47.51,25.067,1,0,0,0,1.5
3779,62.98,3.605,47.5,25.067,1,0,0,0,1.5
3780,63.0,3.6049,47.49,25.067,1,0,0,0,1.5
3781,63.02,3.6049,47.47,25.067,1,0,0,0,1.5
3782,63.03,3.6048,47.46,25.067,1,0,0,0,1.5
3783,63.05,3.6047,47.44,25.067,1,0,0,0,1.5
3784,63.07,3.6047,47.43,25.067,1,0,0,0,1.5
3785,63.08,3.6046,47.42,25.067,1,0,0,0,1.5
3786,63.1,3.6045,47.4,25.067,1,0,0,0,1.5
3787,63.12,3.6044,47.39,25.067,1,0,0,0,1.5
3788,63.13,3.6044,47.37,25.067,1,0,0,0,1.5
3789,63.15,3.6043,47.36,25.067,1,0,0,0,1.5
3790,63.17,3.6042,47.35,25.067,1,0,0,0,1.5
3791,63.18,3.6042,47.33,25.067,1,0,0,0,1.5
3792,63.2,3.6041,47.32,25.067,1,0,0,0,1.5
3793,63.22,3.604,47.31,25.067,1,0,0,0,1.5
3794,63.23,3.604,47.29,25.067,1,0,0,0,1.5
3795,63.25,3.6039,47.28,25.067,1,0,0,0,1.5
3796,63.27,3.6038,47.26,25.067,1,0,0,0,1.5
3797,63.28,3.6037,47.25,25.067,1,0,0,0,1.5
3798,63.3,3.6037,47.24,25.067,1,0,0,0,1.5
3799,63.32,3.6036,47.22,25.067,1,0,0,0,1.5
3800,63.33,3.6035,47.21,25.067,1,0,0,0,1.5
3801,63.35,3.6035,47.19,25.067,1,0,0,0,1.5
3802,63.37,3.6034,47.18,25.067,1,0,0,0,1.5
3803,63.38,3.6033,47.17,25.067,1,0,0,0,1.5
3804,63.4,3.6033,47.15,25.067,1,0,0,0,1.5
3805,63.42,3.6032,47.14,25.067,1,0,0,0,1.5
3806,63.43,3.6031,47.12,25.067,1,0,0,0,1.5
3807,63.45,3.6031,47.11,25.067,1,0,0,0,1.5
3808,63.47,3.603,47.1,25.067,1,0,0,0,1.5
3809,63.48,3.6029,47.08,25.067,1,0,0,0,1.5
3810,63.5,3.6028,47.07,25.067,1,0,0,0,1.5
3811,63.52,3.6028,47.06,25.067,1,0,0,0,1.5
3812,63.53,3.6027,47.04,25.067,1,0,0,0,1.5
3813,63.55,3.6026,47.03,25.067,1,0,0,0,1.5
3814,63.57,3.6026,47.01,25.067,1,0,0,0,1.5
3815,63.58,3.6025,47.0,25.067,1,0,0,0,1.5
3816,63.6,3.6024,46.99,25.067,1,0,0,0,1.5
3817,63.62,3.6024,46.97,25.067,1,0,0,0,1.5
3818,63.63,3.6023,46.96,25.067,1,0,0,0,1.5
3819,63.65,3.6022,46.94,25.067,1,0,0,0,1.5
3820,63.67,3.6022,46.93,25.067,1,0,0,0,1.5
3821,63.68,3.6021,46.92,25.067,1,0,0,0,1.5
3822,63.7,3.602,46.9,25.067,1,0,0,0,1.5
3823,63.72,3.6019,46.89,25.067,1,0,0,0,1.5
3824,63.73,3.6019,46.87,25.067,1,0,0,0,1.5
3825,63.75,3.6018,46.86,25.067,1,0,0,0,1.5
3826,63.77,3.6017,46.85,25.067,1,0,0,0,1.5
3827,63.78,3.6017,46.83,25.067,1,0,0,0,1.5
3828,63.8,3.6016,46.82,25.067,1,0,0,0,1.5
3829,63.82,3.6015,46.81,25.067,1,0,0,0,1.5
3830,63.83,3.6015,46.79,25.067,1,0,0,0,1.5
3831,63.85,3.6014,46.78,25.067,1,0,0,0,1.5
3832,63.87,3.6013,46.76,25.067,1,0,0,0,1.5
3833,63.88,3.6012,46.75,25.067,1,0,0,0,1.5
3834,63.9,3.6012,46.74,25.067,1,0,0,0,1.5
3835,63.92,3.6011,46.72,25.067,1,0,0,0,1.5
3836,63.93,3.601,46.71,25.067,1,0,0,0,1.5
3837,63.95,3.601,46.69,25.067,1,0,0,0,1.5
3838,63.97,3.6009,46.68,25.067,1,0,0,0,1.5
3839,63.98,3.6008,46.67,25.067,1,0,0,0,1.5
3840,64.0,3.6008,46.65,25.067,1,0,0,0,1.5
3841,64.02,3.6007,46.64,25.067,1,0,0,0,1.5
3842,64.03,3.6006,46.62,25.067,1,0,0,0,1.5
3843,64.05,3.6006,46.61,25.067,1,0,0,0,1.5
3844,64.07,3.6005,46.6,25.067,1,0,0,0,1.5
3845,64.08,3.6004,46.58,25.067,1,0,0,0,1.5
3846,64.1,3.6003,46.57,25.067,1,0,0,0,1.5
3847,64.12,3.6003,46.56,25.067,1,0,0,0,1.5
3848,64.13,3.6002,46.54,25.067,1,0,0,0,1.5
3849,64.15,3.6001,46.53,25.067,1,0,0,0,1.5
3850,64.17,3.6001,46.51,25.067,1,0,0,0,1.5
3851,64.18,3.6,46.5,25.067,1,0,0,0,1.5
3852,64.2,3.5999,46.49,25.067,1,0,0,0,1.5
3853,64.22,3.5999,46.47,25.067,1,0,0,0,1.5
3854,64.23,3.5998,46.46,25.067,1,0,0,0,1.5
3855,64.25,3.5997,46.44,25.067,1,0,0,0,1.5
3856,64.27,3.5997,46.43,25.067,1,0,0,0,1.5
3857,64.28,3.5996,46.42,25.067,1,0,0,0,1.5
3858,64.3,3.5995,46.4,25.067,1,0,0,0,1.5
3859,64.32,3.5994,46.39,25.067,1,0,0,0,1.5
3860,64.33,3.5994,46.37,25.067,1,0,0,0,1.5
3861,64.35,3.5993,46.36,25.067,1,0,0,0,1.5
3862,64.37,3.5992,46.35,25.067,1,0,0,0,1.5
3863,64.38,3.5992,46.33,25.067,1,0,0,0,1.5
3864,64.4,3.5991,46.32,25.067,1,0,0,0,1.5
3865,64.42,3.599,46.31,25.067,1,0,0,0,1.5
3866,64.43,3.599,46.29,25.067,1,0,0,0,1.5
3867,64.45,3.5989,46.28,25.067,1,0,0,0,1.5
3868,64.47,3.5988,46.26,25.067,1,0,0,0,1.5
3869,64.48,3.5987,46.25,25.067,1,0,0,0,1.5
3870,64.5,3.5987,46.24,25.067,1,0,0,0,1.5
3871,64.52,3.5986,46.22,25.067,1,0,0,0,1.5
3872,64.53,3.5985,46.21,25.067,1,0,0,0,1.5
3873,64.55,3.5985,46.19,25.067,1,0,0,0,1.5
3874,64.57,3.5984,46.18,25.067,1,0,0,0,1.5
3875,64.58,3.5983,46.17,25.067,1,0,0,0,1.5
3876,64.6,3.5983,46.15,25.067,1,0,0,0,1.5
3877,64.62,3.5982,46.14,25.067,1,0,0,0,1.5
3878,64.63,3.5981,46.12,25.067,1,0,0,0,1.5
3879,64.65,3.5981,46.11,25.067,1,0,0,0,1.5
3880,64.67,3.598,46.1,25.067,1,0,0,0,1.5
3881,64.68,3.5979,46.08,25.067,1,0,0,0,1.5
3882,64.7,3.5978,46.07,25.067,1,0,0,0,1.5
3883,64.72,3.5978,46.06,25.067,1,0,0,0,1.5
3884,64.73,3.5977,46.04,25.067,1,0,0,0,1.5
3885,64.75,3.5976,46.03,25.067,1,0,0,0,1.5
3886,64.77,3.5976,46.01,25.067,1,0,0,0,1.5
3887,64.78,3.5975,46.0,25.067,1,0,0,0,1.5
3888,64.8,3.5974,45.99,25.067,1,0,0,0,1.5
3889,64.82,3.5974,45.97,25.067,1,0,0,0,1.5
3890,64.83,3.5973,45.96,25.067,1,0,0,0,1.5
3891,64.85,3.5972,45.94,25.067,1,0,0,0,1.5
3892,64.87,3.5972,45.93,25.067,1,0,0,0,1.5
3893,64.88,3.5971,45.92,25.067,1,0,0,0,1.5
3894,64.9,3.597,45.9,25.067,1,0,0,0,1.5
3895,64.92,3.5969,45.89,25.067,1,0,0,0,1.5
3896,64.93,3.5969,45.87,25.067,1,0,0,0,1.5
3897,64.95,3.5968,45.86,25.067,1,0,0,0,1.5
3898,64.97,3.5967,45.85,25.067,1,0,0,0,1.5
3899,64.98,3.5967,45.83,25.067,1,0,0,0,1.5
3900,65.0,3.5966,45.82,25.067,1,0,0,0,1.5
3901,65.02,3.5965,45.81,25.067,1,0,0,0,1.5
3902,65.03,3.5965,45.79,25.067,1,0,0,0,1.5
3903,65.05,3.5964,45.78,25.067,1,0,0,0,1.5
3904,65.07,3.5963,45.76,25.067,1,0,0,0,1.5
3905,65.08,3.5962,45.75,25.067,1,0,0,0,1.5
3906,65.1,3.5962,45.74,25.067,1,0,0,0,1.5
3907,65.12,3.5961,45.72,25.067,1,0,0,0,1.5
3908,65.13,3.596,45.71,25.067,1,0,0,0,1.5
3909,65.15,3.596,45.69,25.067,1,0,0,0,1.5
3910,65.17,3.5959,45.68,25.067,1,0,0,0,1.5
3911,65.18,3.5958,45.67,25.067,1,0,0,0,1.5
3912,65.2,3.5958,45.65,25.067,1,0,0,0,1.5
3913,65.22,3.5957,45.64,25.067,1,0,0,0,1.5
3914,65.23,3.5956,45.62,25.067,1,0,0,0,1.5
3915,65.25,3.5956,45.61,25.067,1,0,0,0,1.5
3916,65.27,3.5955,45.6,25.067,1,0,0,0,1.5
3917,65.28,3.5954,45.58,25.067,1,0,0,0,1.5
3918,65.3,3.5953,45.57,25.067,1,0,0,0,1.5
3919,65.32,3.5953,45.56,25.067,1,0,0,0,1.5
3920,65.33,3.5952,45.54,25.067,1,0,0,0,1.5
3921,65.35,3.5951,45.53,25.067,1,0,0,0,1.5
3922,65.37,3.5951,45.51,25.067,1,0,0,0,1.5
3923,65.38,3.595,45.5,25.067,1,0,0,0,1.5
3924,65.4,3.5949,45.49,25.067,1,0,0,0,1.5
3925,65.42,3.5949,45.47,25.067,1,0,0,0,1.5
3926,65.43,3.5948,45.46,25.067,1,0,0,0,1.5
3927,65.45,3.5947,45.44,25.067,1,0,0,0,1.5
3928,65.47,3.5947,45.43,25.067,1,0,0,0,1.5
3929,65.48,3.5946,45.42,25.067,1,0,0,0,1.5
3930,65.5,3.5945,45.4,25.067,1,0,0,0,1.5
3931,65.52,3.5944,45.39,25.067,1,0,0,0,1.5
3932,65.53,3.5944,45.37,25.067,1,0,0,0,1.5
3933,65.55,3.5943,45.36,25.067,1,0,0,0,1.5
3934,65.57,3.5942,45.35,25.067,1,0,0,0,1.5
3935,65.58,3.5942,45.33,25.067,1,0,0,0,1.5
3936,65.6,3.5941,45.32,25.067,1,0,0,0,1.5
3937,65.62,3.594,45.31,25.067,1,0,0,0,1.5
3938,65.63,3.594,45.29,25.067,1,0,0,0,1.5
3939,65.65,3.5939,45.28,25.067,1,0,0,0,1.5
3940,65.67,3.5938,45.26,25.067,1,0,0,0,1.5
3941,65.68,3.5937,45.25,25.067,1,0,0,0,1.5
3942,65.7,3.5937,45.24,25.067,1,0,0,0,1.5
3943,65.72,3.5936,45.22,25.067,1,0,0,0,1.5
3944,65.73,3.5935,45.21,25.067,1,0,0,0,1.5
3945,65.75,3.5935,45.19,25.067,1,0,0,0,1.5
3946,65.77,3.5934,45.18,25.067,1,0,0,0,1.5
3947,65.78,3.5933,45.17,25.067,1,0,0,0,1.5
3948,65.8,3.5933,45.15,25.067,1,0,0,0,1.5
3949,65.82,3.5932,45.14,25.067,1,0,0,0,1.5
3950,65.83,3.5931,45.12,25.067,1,0,0,0,1.5
3951,65.85,3.5931,45.11,25.067,1,0,0,0,1.5
3952,65.87,3.593,45.1,25.067,1,0,0,0,1.5
3953,65.88,3.5929,45.08,25.067,1,0,0,0,1.5
3954,65.9,3.5928,45.07,25.067,1,0,0,0,1.5
3955,65.92,3.5928,45.06,25.067,1,0,0,0,1.5
3956,65.93,3.5927,45.04,25.067,1,0,0,0,1.5
3957,65.95,3.5926,45.03,25.067,1,0,0,0,1.5
3958,65.97,3.5926,45.01,25.067,1,0,0,0,1.5
3959,65.98,3.5925,45.0,25.067,1,0,0,0,1.5
3960,66.0,3.5924,44.99,25.067,1,0,0,0,1.5
3961,66.02,3.5924,44.97,25.067,1,0,0,0,1.5
3962,66.03,3.5923,44.96,25.067,1,0,0,0,1.5
3963,66.05,3.5922,44.94,25.067,1,0,0,0,1.5
3964,66.07,3.5922,44.93,25.067,1,0,0,0,1.5
3965,66.08,3.5921,44.92,25.067,1,0,0,0,1.5
3966,66.1,3.592,44.9,25.067,1,0,0,0,1.5
3967,66.12,3.5919,44.89,25.067,1,0,0,0,1.5
3968,66.13,3.5919,44.87,25.067,1,0,0,0,1.5
3969,66.15,3.5918,44.86,25.067,1,0,0,0,1.5
3970,66.17,3.5917,44.85,25.067,1,0,0,0,1.5
3971,66.18,3.5917,44.83,25.067,1,0,0,0,1.5
3972,66.2,3.5916,44.82,25.067,1,0,0,0,1.5
3973,66.22,3.5915,44.81,25.067,1,0,0,0,1.5
3974,66.23,3.5915,44.79,25.067,1,0,0,0,1.5
3975,66.25,3.5914,44.78,25.067,1,0,0,0,1.5
3976,66.27,3.5913,44.76,25.067,1,0,0,0,1.5
3977,66.28,3.5912,44.75,25.067,1,0,0,0,1.5
3978,66.3,3.5912,44.74,25.067,1,0,0,0,1.5
3979,66.32,3.5911,44.72,25.067,1,0,0,0,1.5
3980,66.33,3.591,44.71,25.067,1,0,0,0,1.5
3981,66.35,3.591,44.69,25.067,1,0,0,0,1.5
3982,66.37,3.5909,44.68,25.067,1,0,0,0,1.5
3983,66.38,3.5908,44.67,25.067,1,0,0,0,1.5
3984,66.4,3.5908,44.65,25.067,1,0,0,0,1.5
3985,66.42,3.5907,44.64,25.067,1,0,0,0,1.5
3986,66.43,3.5906,44.62,25.067,1,0,0,0,1.5
3987,66.45,3.5906,44.61,25.067,1,0,0,0,1.5
3988,66.47,3.5905,44.6,25.067,1,0,0,0,1.5
3989,66.48,3.5904,44.58,25.067,1,0,0,0,1.5
3990,66.5,3.5903,44.57,25.067,1,0,0,0,1.5
3991,66.52,3.5903,44.56,25.067,1,0,0,0,1.5
3992,66.53,3.5902,44.54,25.067,1,0,0,0,1.5
3993,66.55,3.5901,44.53,25.067,1,0,0,0,1.5
3994,66.57,3.5901,44.51,25.067,1,0,0,0,1.5
3995,66.58,3.59,44.5,25.067,1,0,0,0,1.5
3996,66.6,3.5899,44.49,25.067,1,0,0,0,1.5
3997,66.62,3.5899,44.47,25.067,1,0,0,0,1.5
3998,66.63,3.5898,44.46,25.067,1,0,0,0,1.5
3999,66.65,3.5897,44.44,25.067,1,0,0,0,1.5
4000,66.67,3.5897,44.43,25.067,1,0,0,0,1.5
4001,66.68,3.5896,44.42,25.067,1,0,0,0,1.5
4002,66.7,3.5895,44.4,25.067,1,0,0,0,1.5
4003,66.72,3.5894,44.39,25.067,1,0,0,0,1.5
4004,66.73,3.5894,44.37,25.067,1,0,0,0,1.5
4005,66.75,3.5893,44.36,25.067,1,0,0,0,1.5
4006,66.77,3.5892,44.35,25.067,1,0,0,0,1.5
4007,66.78,3.5892,44.33,25.067,1,0,0,0,1.5
4008,66.8,3.5891,44.32,25.067,1,0,0,0,1.5
4009,66.82,3.589,44.31,25.067,1,0,0,0,1.5
4010,66.83,3.589,44.29,25.067,1,0,0,0,1.5
4011,66.85,3.5889,44.28,25.067,1,0,0,0,1.5
4012,66.87,3.5888,44.26,25.067,1,0,0,0,1.5
4013,66.88,3.5887,44.25,25.067,1,0,0,0,1.5
4014,66.9,3.5887,44.24,25.067,1,0,0,0,1.5
4015,66.92,3.5886,44.22,25.067,1,0,0,0,1.5
4016,66.93,3.5885,44.21,25.067,1,0,0,0,1.5
4017,66.95,3.5885,44.19,25.067,1,0,0,0,1.5
4018,66.97,3.5884,44.18,25.067,1,0,0,0,1.5
4019,66.98,3.5883,44.17,25.067,1,0,0,0,1.5
4020,67.0,3.5883,44.15,25.067,1,0,0,0,1.5
4021,67.02,3.5882,44.14,25.067,1,0,0,0,1.5
4022,67.03,3.5881,44.12,25.067,1,0,0,0,1.5
4023,67.05,3.5881,44.11,25.067,1,0,0,0,1.5
4024,67.07,3.588,44.1,25.067,1,0,0,0,1.5
4025,67.08,3.5879,44.08,25.067,1,0,0,0,1.5
4026,67.1,3.5878,44.07,25.067,1,0,0,0,1.5
4027,67.12,3.5878,44.06,25.067,1,0,0,0,1.5
4028,67.13,3.5877,44.04,25.067,1,0,0,0,1.5
4029,67.15,3.5876,44.03,25.067,1,0,0,0,1.5
4030,67.17,3.5876,44.01,25.067,1,0,0,0,1.5
4031,67.18,3.5875,44.0,25.067,1,0,0,0,1.5
4032,67.2,3.5874,43.99,25.067,1,0,0,0,1.5
4033,67.22,3.5874,43.97,25.067,1,0,0,0,1.5
4034,67.23,3.5873,43.96,25.067,1,0,0,0,1.5
4035,67.25,3.5872,43.94,25.067,1,0,0,0,1.5
4036,67.27,3.5872,43.93,25.067,1,0,0,0,1.5
4037,67.28,3.5871,43.92,25.067,1,0,0,0,1.5
4038,67.3,3.587,43.9,25.067,1,0,0,0,1.5
4039,67.32,3.5869,43.89,25.067,1,0,0,0,1.5
4040,67.33,3.5869,43.87,25.067,1,0,0,0,1.5
4041,67.35,3.5868,43.86,25.067,1,0,0,0,1.5
4042,67.37,3.5867,43.85,25.067,1,0,0,0,1.5
4043,67.38,3.5867,43.83,25.067,1,0,0,0,1.5
4044,67.4,3.5866,43.82,25.067,1,0,0,0,1.5
4045,67.42,3.5865,43.81,25.067,1,0,0,0,1.5
4046,67.43,3.5865,43.79,25.067,1,0,0,0,1.5
4047,67.45,3.5864,43.78,25.067,1,0,0,0,1.5
4048,67.47,3.5863,43.76,25.067,1,0,0,0,1.5
4049,67.48,3.5862,43.75,25.067,1,0,0,0,1.5
4050,67.5,3.5862,43.74,25.067,1,0,0,0,1.5
4051,67.52,3.5861,43.72,25.067,1,0,0,0,1.5
4052,67.53,3.586,43.71,25.067,1,0,0,0,1.5
4053,67.55,3.586,43.69,25.067,1,0,0,0,1.5
4054,67.57,3.5859,43.68,25.067,1,0,0,0,1.5
4055,67.58,3.5858,43.67,25.067,1,0,0,0,1.5
4056,67.6,3.5858,43.65,25.067,1,0,0,0,1.5
4057,67.62,3.5857,43.64,25.067,1,0,0,0,1.5
4058,67.63,3.5856,43.62,25.067,1,0,0,0,1.5
4059,67.65,3.5856,43.61,25.067,1,0,0,0,1.5
4060,67.67,3.5855,43.6,25.067,1,0,0,0,1.5
4061,67.68,3.5854,43.58,25.067,1,0,0,0,1.5
4062,67.7,3.5853,43.57,25.067,1,0,0,0,1.5
4063,67.72,3.5853,43.56,25.067,1,0,0,0,1.5
4064,67.73,3.5852,43.54,25.067,1,0,0,0,1.5
4065,67.75,3.5851,43.53,25.067,1,0,0,0,1.5
4066,67.77,3.5851,43.51,25.067,1,0,0,0,1.5
4067,67.78,3.585,43.5,25.067,1,0,0,0,1.5
4068,67.8,3.5849,43.49,25.067,1,0,0,0,1.5
4069,67.82,3.5849,43.47,25.067,1,0,0,0,1.5
4070,67.83,3.5848,43.46,25.067,1,0,0,0,1.5
4071,67.85,3.5847,43.44,25.067,1,0,0,0,1.5
4072,67.87,3.5847,43.43,25.067,1,0,0,0,1.5
4073,67.88,3.5846,43.42,25.067,1,0,0,0,1.5
4074,67.9,3.5845,43.4,25.067,1,0,0,0,1.5
4075,67.92,3.5844,43.39,25.067,1,0,0,0,1.5
4076,67.93,3.5844,43.37,25.067,1,0,0,0,1.5
4077,67.95,3.5843,43.36,25.067,1,0,0,0,1.5
4078,67.97,3.5842,43.35,25.067,1,0,0,0,1.5
4079,67.98,3.5842,43.33,25.067,1,0,0,0,1.5
4080,68.0,3.5841,43.32,25.067,1,0,0,0,1.5
4081,68.02,3.584,43.31,25.067,1,0,0,0,1.5
4082,68.03,3.584,43.29,25.067,1,0,0,0,1.5
4083,68.05,3.5839,43.28,25.067,1,0,0,0,1.5
4084,68.07,3.5838,43.26,25.067,1,0,0,0,1.5
4085,68.08,3.5837,43.25,25.067,1,0,0,0,1.5
4086,68.1,3.5837,43.24,25.067,1,0,0,0,1.5
4087,68.12,3.5836,43.22,25.067,1,0,0,0,1.5
4088,68.13,3.5835,43.21,25.067,1,0,0,0,1.5
4089,68.15,3.5835,43.19,25.067,1,0,0,0,1.5
4090,68.17,3.5834,43.18,25.067,1,0,0,0,1.5
4091,68.18,3.5833,43.17,25.067,1,0,0,0,1.5
4092,68.2,3.5833,43.15,25.067,1,0,0,0,1.5
4093,68.22,3.5832,43.14,25.067,1,0,0,0,1.5
4094,68.23,3.5831,43.12,25.067,1,0,0,0,1.5
4095,68.25,3.5831,43.11,25.067,1,0,0,0,1.5
4096,68.27,3.583,43.1,25.067,1,0,0,0,1.5
4097,68.28,3.5829,43.08,25.067,1,0,0,0,1.5
4098,68.3,3.5828,43.07,25.067,1,0,0,0,1.5
4099,68.32,3.5828,43.06,25.067,1,0,0,0,1.5
4100,68.33,3.5827,43.04,25.067,1,0,0,0,1.5
4101,68.35,3.5826,43.03,25.067,1,0,0,0,1.5
4102,68.37,3.5826,43.01,25.067,1,0,0,0,1.5
4103,68.38,3.5825,43.0,25.067,1,0,0,0,1.5
4104,68.4,3.5824,42.99,25.067,1,0,0,0,1.5
4105,68.42,3.5824,42.97,25.067,1,0,0,0,1.5
4106,68.43,3.5823,42.96,25.067,1,0,0,0,1.5
4107,68.45,3.5822,42.94,25.067,1,0,0,0,1.5
4108,68.47,3.5822,42.93,25.067,1,0,0,0,1.5
4109,68.48,3.5821,42.92,25.067,1,0,0,0,1.5
4110,68.5,3.582,42.9,25.067,1,0,0,0,1.5
4111,68.52,3.5819,42.89,25.067,1,0,0,0,1.5
4112,68.53,3.5819,42.87,25.067,1,0,0,0,1.5
4113,68.55,3.5818,42.86,25.067,1,0,0,0,1.5
4114,68.57,3.5817,42.85,25.067,1,0,0,0,1.5
4115,68.58,3.5817,42.83,25.067,1,0,0,0,1.5
4116,68.6,3.5816,42.82,25.067,1,0,0,0,1.5
4117,68.62,3.5815,42.81,25.067,1,0,0,0,1.5
4118,68.63,3.5815,42.79,25.067,1,0,0,0,1.5
4119,68.65,3.5814,42.78,25.067,1,0,0,0,1.5
4120,68.67,3.5813,42.76,25.067,1,0,0,0,1.5
4121,68.68,3.5812,42.75,25.067,1,0,0,0,1.5
4122,68.7,3.5812,42.74,25.067,1,0,0,0,1.5
4123,68.72,3.5811,42.72,25.067,1,0,0,0,1.5
4124,68.73,3.581,42.71,25.067,1,0,0,0,1.5
4125,68.75,3.581,42.69,25.067,1,0,0,0,1.5
4126,68.77,3.5809,42.68,25.067,1,0,0,0,1.5
4127,68.78,3.5808,42.67,25.067,1,0,0,0,1.5
4128,68.8,3.5808,42.65,25.067,1,0,0,0,1.5
4129,68.82,3.5807,42.64,25.067,1,0,0,0,1.5
4130,68.83,3.5806,42.62,25.067,1,0,0,0,1.5
4131,68.85,3.5806,42.61,25.067,1,0,0,0,1.5
4132,68.87,3.5805,42.6,25.067,1,0,0,0,1.5
4133,68.88,3.5804,42.58,25.067,1,0,0,0,1.5
4134,68.9,3.5803,42.57,25.067,1,0,0,0,1.5
4135,68.92,3.5803,42.56,25.067,1,0,0,0,1.5
4136,68.93,3.5802,42.54,25.067,1,0,0,0,1.5
4137,68.95,3.5801,42.53,25.067,1,0,0,0,1.5
4138,68.97,3.5801,42.51,25.067,1,0,0,0,1.5
4139,68.98,3.58,42.5,25.067,1,0,0,0,1.5
4140,69.0,3.5799,42.49,25.067,1,0,0,0,1.5
4141,69.02,3.5799,42.47,25.067,1,0,0,0,1.5
4142,69.03,3.5798,42.46,25.067,1,0,0,0,1.5
4143,69.05,3.5797,42.44,25.067,1,0,0,0,1.5
4144,69.07,3.5797,42.43,25.067,1,0,0,0,1.5
4145,69.08,3.5796,42.42,25.067,1,0,0,0,1.5
4146,69.1,3.5795,42.4,25.067,1,0,0,0,1.5
4147,69.12,3.5794,42.39,25.067,1,0,0,0,1.5
4148,69.13,3.5794,42.37,25.067,1,0,0,0,1.5
4149,69.15,3.5793,42.36,25.067,1,0,0,0,1.5
4150,69.17,3.5792,42.35,25.067,1,0,0,0,1.5
4151,69.18,3.5792,42.33,25.067,1,0,0,0,1.5
4152,69.2,3.5791,42.32,25.067,1,0,0,0,1.5
4153,69.22,3.579,42.31,25.067,1,0,0,0,1.5
4154,69.23,3.579,42.29,25.067,1,0,0,0,1.5
4155,69.25,3.5789,42.28,25.067,1,0,0,0,1.5
4156,69.27,3.5788,42.26,25.067,1,0,0,0,1.5
4157,69.28,3.5787,42.25,25.067,1,0,0,0,1.5
4158,69.3,3.5787,42.24,25.067,1,0,0,0,1.5
4159,69.32,3.5786,42.22,25.067,1,0,0,0,1.5
4160,69.33,3.5785,42.21,25.067,1,0,0,0,1.5
4161,69.35,3.5785,42.19,25.067,1,0,0,0,1.5
4162,69.37,3.5784,42.18,25.067,1,0,0,0,1.5
4163,69.38,3.5783,42.17,25.067,1,0,0,0,1.5
4164,69.4,3.5783,42.15,25.067,1,0,0,0,1.5
4165,69.42,3.5782,42.14,25.067,1,0,0,0,1.5
4166,69.43,3.5781,42.12,25.067,1,0,0,0,1.5
4167,69.45,3.5781,42.11,25.067,1,0,0,0,1.5
4168,69.47,3.578,42.1,25.067,1,0,0,0,1.5
4169,69.48,3.5779,42.08,25.067,1,0,0,0,1.5
4170,69.5,3.5778,42.07,25.067,1,0,0,0,1.5
4171,69.52,3.5778,42.06,25.067,1,0,0,0,1.5
4172,69.53,3.5777,42.04,25.067,1,0,0,0,1.5
4173,69.55,3.5776,42.03,25.067,1,0,0,0,1.5
4174,69.57,3.5776,42.01,25.067,1,0,0,0,1.5
4175,69.58,3.5775,42.0,25.067,1,0,0,0,1.5
4176,69.6,3.5774,41.99,25.067,1,0,0,0,1.5
4177,69.62,3.5774,41.97,25.067,1,0,0,0,1.5
4178,69.63,3.5773,41.96,25.067,1,0,0,0,1.5
4179,69.65,3.5772,41.94,25.067,1,0,0,0,1.5
4180,69.67,3.5772,41.93,25.067,1,0,0,0,1.5
4181,69.68,3.5771,41.92,25.067,1,0,0,0,1.5
4182,69.7,3.577,41.9,25.067,1,0,0,0,1.5
4183,69.72,3.5769,41.89,25.067,1,0,0,0,1.5
4184,69.73,3.5769,41.87,25.067,1,0,0,0,1.5
4185,69.75,3.5768,41.86,25.067,1,0,0,0,1.5
4186,69.77,3.5767,41.85,25.067,1,0,0,0,1.5
4187,69.78,3.5767,41.83,25.067,1,0,0,0,1.5
4188,69.8,3.5766,41.82,25.067,1,0,0,0,1.5
4189,69.82,3.5765,41.81,25.067,1,0,0,0,1.5
4190,69.83,3.5765,41.79,25.067,1,0,0,0,1.5
4191,69.85,3.5764,41.78,25.067,1,0,0,0,1.5
4192,69.87,3.5763,41.76,25.067,1,0,0,0,1.5
4193,69.88,3.5762,41.75,25.067,1,0,0,0,1.5
4194,69.9,3.5762,41.74,25.067,1,0,0,0,1.5
4195,69.92,3.5761,41.72,25.067,1,0,0,0,1.5
4196,69.93,3.576,41.71,25.067,1,0,0,0,1.5
4197,69.95,3.576,41.69,25.067,1,0,0,0,1.5
4198,69.97,3.5759,41.68,25.067,1,0,0,0,1.5
